0.000000	tcp	http	SF	0.000000	0.001057	0	0.000000	0.000000	0.000000	0.000000	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0.015656	0.015656	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.035294	0.035294	1.000000	0.000000	0.110000	0.000000	0.000000	0.000000	0.000000	0.000000	normal.
0.000000	tcp	http	SF	0.000000	0.000094	0	0.000000	0.000000	0.000000	0.000000	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0.015656	0.015656	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.074510	0.074510	1.000000	0.000000	0.050000	0.000000	0.000000	0.000000	0.000000	0.000000	normal.
0.000000	tcp	http	SF	0.000000	0.000259	0	0.000000	0.000000	0.000000	0.000000	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0.015656	0.015656	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.113725	0.113725	1.000000	0.000000	0.030000	0.000000	0.000000	0.000000	0.000000	0.000000	normal.
0.000000	tcp	http	SF	0.000000	0.000259	0	0.000000	0.000000	0.000000	0.000000	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0.011742	0.011742	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.152941	0.152941	1.000000	0.000000	0.030000	0.000000	0.000000	0.000000	0.000000	0.000000	normal.
0.000000	tcp	http	SF	0.000000	0.000394	0	0.000000	0.000000	0.000000	0.000000	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0.011742	0.011742	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.192157	0.192157	1.000000	0.000000	0.020000	0.000000	0.000000	0.000000	0.000000	0.000000	normal.
0.000000	tcp	http	SF	0.000000	0.000394	0	0.000000	0.000000	0.000000	0.000000	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0.011742	0.011742	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.231373	0.231373	1.000000	0.000000	0.020000	0.000000	0.000000	0.000000	0.000000	0.000000	normal.
0.000000	tcp	http	SF	0.000000	0.000376	0	0.000000	0.000000	0.000000	0.000000	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0.001957	0.003914	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.003922	0.270588	1.000000	0.000000	1.000000	0.040000	0.000000	0.000000	0.000000	0.000000	normal.
0.000000	tcp	http	SF	0.000000	0.000793	0	0.000000	0.000000	0.000000	0.000000	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0.009785	0.009785	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.043137	0.309804	1.000000	0.000000	0.090000	0.040000	0.000000	0.000000	0.000000	0.000000	normal.
0.000000	tcp	http	SF	0.000000	0.000029	0	0.000000	0.000000	0.000000	0.000000	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0.015656	0.015656	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.031373	0.349020	1.000000	0.000000	0.120000	0.040000	0.000000	0.000000	0.000000	0.000000	normal.
0.000000	tcp	http	SF	0.000000	0.000152	0	0.000000	0.000000	0.033333	0.000000	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0.015656	0.015656	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.031373	0.388235	1.000000	0.000000	0.120000	0.050000	0.000000	0.000000	0.000000	0.000000	normal.
